Sno,Weight
237,-0.01640217
238,-0.00070666475
239,-0.010736054
240,-0.007600649
241,-0.0025322784
242,0.0011508965
243,0.019911334
244,-0.007955638
245,-0.005497606
246,-0.015676323
247,-0.0029580067
248,-0.008475524
249,0.005079011
250,-0.0042460365
251,-0.0110881515
252,0.012801767
253,-0.008411148
254,0.018725839
255,0.006888254
256,-0.010573199
257,-0.017755587
258,0.012876035
259,0.013517967
260,0.013175893
261,0.010393407
262,-0.008478067
263,0.01372306
264,0.0058032647
265,-0.012337671
266,0.009969502
267,0.00078117056
268,0.00034288198
269,0.01593402
270,-0.0040504974
271,-0.0009527368
272,0.009404873
273,0.0021381825
274,0.0048887664
275,-0.0037653914
276,-0.008908132
277,0.005408575
278,-0.01806547
279,-0.010082968
280,0.012879913
281,0.0038851115
282,0.009673164
283,0.0026589895
284,0.011333753
285,0.0045388704
286,0.014241537
287,-0.0010486091
288,0.007146026
289,0.008516278
290,0.005186659
291,-0.00483089
292,0.009977422
293,-0.012466417
294,0.005718674
295,-0.008161679
296,-0.01059008
297,-0.009784427
298,-0.008563943
299,-0.0030226102
300,0.00975346
301,0.0035376046
302,-0.008204036
303,-0.0038660679
304,-0.00723746
305,0.0062133274
306,-0.015724981
307,0.008766632
308,0.017630048
309,0.0033047884
310,-0.012694974
311,-0.0068542273
312,-0.0003765118
313,-0.012535336
314,-0.016783535
315,-0.002819237
316,-0.004654916
317,0.0018116431
318,-0.00956933
319,-0.0020071887
320,0.011195432
321,0.0028875049
322,-0.010992087
323,0.012585225
324,-0.0017502593
325,-0.012415983
326,-0.0011622102
327,0.0075765443
328,-0.0072057457
329,-0.01380683
330,0.013939712
331,0.0038317826
332,-0.0108717475
333,-0.006462332
334,0.016379269
335,0.0068715126
336,0.0030307446
337,0.0032854027
338,-0.0036531752
339,0.0027053554
340,-0.00043302777
341,0.0011664167
342,0.011404255
343,0.016725875
344,0.0017755756
345,0.012456165
346,-0.014076701
347,0.010748688
348,0.002186942
349,-0.0041219885
350,-0.0025076529
351,0.0131138265
352,-0.011137784
353,0.00052959414
354,0.010179783
355,-0.006080027
356,-0.0087922765
357,-0.0036421164
358,-0.0075578727
359,-0.015707768
360,0.007211847
361,-0.007282413
362,-0.0020547314
363,-0.0024730915
364,-0.0063490393
365,-0.009136914
366,-0.0055086752
367,-0.002048081
368,-0.005503468
369,0.0072599864
370,0.011831679
371,0.0050363126
372,-0.004203759
373,-0.016581127
374,0.0020927514
375,0.0029215892
376,0.0015027996
377,-0.004940509
378,-0.01184888
379,-0.0073257694
380,0.0035097415
381,0.0053280033
382,0.003727429
383,-0.015020064
384,-0.011583302
385,-0.008105186
386,0.008297651
387,0.007622539
388,-0.0042856727
389,0.0131724
390,-0.0044785063
391,0.01235812
392,0.0033706923
393,0.0033260467
394,0.013952437
395,-0.009349617
396,-0.0122797955
397,-0.002303882
398,0.00271413
399,0.018083172
400,0.009395474
401,-0.0012081221
402,0.0027554384
403,-0.0023600317
404,0.015056757
405,-0.01469436
406,0.011134376
407,-0.019495448
408,-0.0056531676
409,-0.010764627
410,-0.008119629
411,-0.013623292
412,-0.013524099
413,0.010909496
414,0.009653719
415,0.003616888
416,-0.0026208607
417,0.019091226
418,-0.00095105555
419,0.0030087864
420,-0.014925086
421,-0.009292956
422,0.0055517773
423,0.009516078
424,0.0035519018
425,-0.006825589
426,-0.009631774
427,-0.007388596
428,0.0013433016
429,0.0020277526
430,-0.014111252
431,0.0014747971
432,0.0018455369
433,-0.017463494
434,-0.011610412
435,0.0072652036
436,0.0013425634
437,0.0021745975
438,0.006723659
439,-0.019567966
440,0.018634683
441,0.0006906338
442,0.0054185046
443,-0.00196983
444,-0.0015818084
445,0.005343053
446,0.008617458
447,0.011394811
448,0.004225555
449,0.014100243
450,0.012182972
451,0.0019971898
452,0.01805161
453,-0.004548126
454,0.0027475795
455,0.00082476565
456,-0.011131248
457,-0.008876955
458,-0.01261576
459,-0.011559264
460,0.003435809
461,9.306211e-05
462,-0.00044578713
463,-0.011056008
464,-0.019472575
465,0.0056876205
466,-0.0027289577
467,0.006807212
468,-0.0026384138
469,-0.014966257
470,-0.0030234065
471,-0.0015950009
472,-0.011614022
473,0.005689962
474,-0.004035021
475,0.013064202
476,0.0073531885
477,0.0017672783
478,-0.009917983
479,-0.01060205
480,0.0037608298
481,0.004386692
482,0.014040462
483,0.00531469
484,-0.0012761843
485,0.0066823335
486,0.0146456715
487,0.002181972
488,-0.001783352
489,-0.0034673028
490,0.017444428
491,0.013396971
492,0.0053881207
493,0.0018604622
494,0.012645175
495,0.018993294
496,0.015959175
497,0.013042501
498,-0.0044197175
499,0.0055807615
500,0.011777819
501,-0.00058035913
502,-0.019362366
503,0.0045961216
504,-0.019906053
505,0.001643915
506,-0.001643761
507,-0.0009202897
508,-0.007419425
509,0.009325518
510,-0.017376807
511,0.0027659473
512,-0.013823808
513,-0.005661892
514,0.0033857534
515,0.0055751665
516,0.014328862
517,0.004124486
518,-0.0035461928
519,-0.0035579763
520,0.008219137
521,0.006085782
522,-0.012122174
523,-0.0020021247
524,0.0050272723
525,0.008007751
526,-0.011408846
527,-0.00058321265
528,-0.00093718985
529,0.0054549724
530,-0.0027909898
531,-0.019391872
532,-0.004790534
533,-0.0004161007
534,0.008917691
535,0.0014796698
536,0.0036467104
537,-0.018585445
538,-0.00071985106
539,0.00045454875
540,-0.00039329313
541,0.008614474
542,0.0020977624
543,-0.012247157
544,-0.006721241
545,0.00014347445
546,-0.0026993374
547,-0.013090712
548,-0.011840126
549,0.016431265
550,-0.006798055
551,-0.0065340064
552,-0.012904428
553,-0.0012084397
554,-0.0021481283
555,0.0058812024
556,0.013857423
557,0.014247
558,-0.0056236694
559,-0.0042626834
560,0.013590646
561,-0.013159982
562,0.0013797438
563,-0.0076865535
564,-0.011813205
565,0.010609058
566,-0.009504325
567,0.0074919993
568,-0.004096842
569,-0.0011888713
570,-0.00070556364
571,-0.0035817095
572,-0.003130258
573,-0.000504778
574,0.0019529552
575,-0.008994974
576,0.013636245
577,-0.0014851929
578,0.009641457
579,-0.008334386
580,-0.00073075993
581,-0.007951907
582,-0.005003411
583,0.003967733
584,0.010060411
585,0.009063636
586,-0.010202139
587,0.005093732
588,-0.007976061
589,0.0019015782
590,0.01021669
591,-0.00869768
592,0.0010842745
593,-0.007898192
594,0.008556892
595,0.009366341
596,0.0149571495
597,-0.010259886
598,-0.0029751232
599,-0.0016008153
600,0.0036695718
601,-0.010337349
602,-0.00936704
603,-0.00066919107
604,0.009074418
605,0.012236825
606,0.012339561
607,-0.0010212291
608,-0.007840532
609,0.0037974524
610,0.014204338
611,0.003381421
612,-0.0028865957
613,0.017760657
614,0.008852848
615,0.0035307207
616,-0.0014817474
617,-0.0066851634
618,0.0028836133
619,0.013701573
620,-0.0024075026
621,0.0065312237
622,0.006847358
623,0.0045889313
624,0.003244514
625,0.002718324
626,-0.011497128
627,-0.003511023
628,0.006629437
629,0.015622442
630,-0.0042460896
631,0.01172341
632,-0.009564464
633,-0.013637934
634,-0.0031628017
635,-0.006186328
636,0.0018358654
637,-0.0031012348
638,0.00024408397
639,0.008862981
640,0.017063914
641,-0.009604833
642,-0.011224741
643,-0.00016849929
644,0.003911885
645,0.016085332
646,0.007491731
647,-0.015616827
648,0.004478384
649,0.008158108
650,-0.009676916
651,0.006701238
652,0.0039119096
653,-0.008483308
654,0.006733933
655,0.006781936
656,-0.0037714234
657,0.0010010933
658,0.010914924
659,0.004438221
660,0.009557701
661,-0.010783375
662,0.004508119
663,0.0039498517
664,-0.008178745
665,0.0009791058
666,0.00014616315
667,-0.015749974
668,-0.008162093
669,0.0028455667
670,-0.0047720196
671,0.0070246863
672,0.0037171473
673,0.0027970134
674,-0.002789323
675,0.017943736
676,0.010215781
677,0.00015574877
678,-0.0014553528
679,0.00082138606
680,-0.0113435015
681,-0.0076651163
682,-0.0019086682
683,-0.0036329054
684,0.01051388
685,0.0036945438
686,0.0137618575
687,0.009105279
688,-0.014058059
689,0.0075608254
690,0.004254992
691,0.01590706
692,-0.0033336107
693,-0.0069201896
694,0.0140225785
695,-0.012333358
696,-0.00895046
697,-0.014969196
698,-0.016970946
699,-0.0064833243
700,-0.007870035
701,0.009969412
702,-0.0039440985
703,-0.006693005
704,0.0069766054
705,0.012480366
706,0.0046569603
707,0.013666325
708,-0.003598199
709,0.019851958
710,-0.009164212
711,-0.0005728473
712,0.0034312138
713,0.0025594232
714,0.0022294295
715,0.0110786455
716,0.005495013
717,-0.006527094
718,0.015149227
719,-0.015535792
720,-0.014983507
721,-0.004938043
722,-0.0071594524
723,-0.00417018
724,-0.010358371
725,-0.0019168324
726,0.0020076614
727,0.0012325966
728,0.0059437538
729,0.0064510526
730,-0.012204001
731,-0.009425098
732,0.004213407
733,0.0069746743
734,-0.0028909505
735,-0.009158871
736,0.0069616335
737,0.012457168
738,-0.001156058
739,-0.002671756
740,-0.00983005
741,-0.0060609584
742,-0.013461647
743,0.0061191334
744,0.012407671
745,0.004979166
746,-0.012354536
747,0.00023727094
748,-0.0041050967
749,0.0056021996
750,0.0012353389
751,-0.007153609
752,-0.0056352117
753,0.014655781
754,-0.0068894597
755,-0.016570242
756,-0.011634797
757,0.008621596
758,0.010219918
759,0.010841646
760,0.012434868
761,-0.011980889
762,0.01909268
763,0.018357875
764,-0.006838831
765,-0.0018390093
766,-0.0016212473
767,-0.000788457
768,0.0049796146
769,-0.005754153
770,0.0064834137
771,0.017190844
772,-0.0073715695
773,0.0019897285
774,-0.004533256
775,0.008179925
776,-0.00492504
777,0.0065280413
778,-0.011898058
779,0.008141938
780,-0.015942615
781,-0.006291322
782,0.00600181
783,0.0038423755
784,0.0041702446
785,-0.0031913717
786,-0.00796721
787,0.0021281447
788,0.0007971738
789,0.0046294676
790,-0.0057733487
791,-0.005124946
792,-0.0023772197
793,0.006366305
794,0.0025965055
795,-0.011413313
796,-0.0010138226
797,0.006144372
798,0.011276432
799,0.0010206995
800,-0.0021332754
801,0.0027948548
802,0.0020738258
803,-0.0044936114
804,0.0028793945
805,-0.0040022773
806,-0.0008347171
807,0.0025796075
808,-0.0164407
809,0.00696181
810,-0.005185652
811,-0.010572857
812,-0.01425327
813,0.010983906
814,-0.01577434
815,0.009905215
816,-0.005535603
817,-0.012090957
818,0.0032412573
819,-0.008811199
820,-0.0044217734
821,-0.0034927775
822,0.010809448
823,-0.004761009
824,-0.01229938
825,0.013730028
826,0.000977648
827,0.011410101
828,0.014961022
829,0.006986078
830,-0.01575051
831,-0.009825563
832,-0.0107883345
833,-0.0064328616
834,-0.012681656
835,0.014446293
836,0.0015717305
837,0.010002731
838,-0.0026750094
839,0.0052285707
840,-0.011714982
841,0.012252481
842,0.013987423
843,-0.0038771892
844,-0.005189515
845,-0.015317259
846,0.0070255157
847,0.004727252
848,0.003626928
849,-0.011806577
850,-0.018845877
851,-0.0027766114
852,-0.0020023263
853,-0.0038362818
854,-0.0020887973
855,0.0012778934
856,-0.008239961
857,-0.009573138
858,-0.000802344
859,0.001131703
860,-0.009565978
861,-0.019412557
862,-0.0063901497
863,-0.0032287417
864,-0.004111475
865,-0.0018845147
866,0.01641693
867,-0.0037809247
868,-0.010786898
869,-0.01077711
870,0.0011000899
871,0.0050329906
872,0.008295509
873,0.0012270611
874,0.008541207
875,-0.007462622
876,-0.0018579217
877,0.0014651832
878,0.011318722
879,-0.018771304
880,0.009437392
881,0.008023031
882,-0.013672882
883,-0.013280176
884,-0.0036274602
885,0.006472012
886,0.001520631
887,-3.537751e-05
888,0.0042146915
889,0.0020863656
890,-0.0033432646
891,-0.0018691482
892,-0.004968667
893,-0.0075465115
894,-0.007885927
895,0.006442966
896,-0.008801934
897,0.0028487926
898,-0.0027840622
899,0.017497992
900,0.0036787104
901,0.004020358
902,0.0033478541
903,0.005149286
904,0.0054705623
905,0.001904304
906,-0.00045711614
907,0.00648164
908,-0.004207092
909,0.017260773
910,-0.0036041262
911,0.0008900323
912,0.0049514505
913,-0.0049875686
914,0.0084284125
915,-0.0028007627
916,0.0038850436
917,-0.0012233452
918,-0.006230328
919,-0.015535813
920,-0.0054597966
921,-0.01710766
922,0.010694618
923,-0.0015971896
924,0.017136665
925,0.00862634
926,0.005761202
927,0.0089929495
928,-0.018167092
929,-0.0064716386
930,0.006590427
931,-0.013897045
932,-0.018540809
933,1.4892847e-05
934,9.3368224e-05
935,0.010912507
936,-0.01102905
937,-0.0011027617
938,-0.013477012
939,-0.01653122
940,-0.016894765
941,-0.009306178
942,0.003187846
943,-0.012335118
944,0.0025295797
945,-0.012276178
946,0.013571409
947,-0.010471843
948,-0.006110725
949,-0.0016652027
950,-0.008001332
951,0.007375892
952,0.0027498524
953,-0.007004858
954,-0.0021355536
955,-0.0047907615
956,-0.009014567
957,0.0069293864
958,0.004839407
959,0.011478598
960,-0.0011931913
961,0.009763965
962,0.006415448
963,-0.014698633
964,0.0017156244
965,0.0016614905
966,-0.015336461
967,0.019509109
968,-0.012163631
969,-0.012170777
970,-0.005680747
971,0.016882874
972,0.0031340152
973,0.0034376022
974,0.0072034732
975,-0.0072384486
976,-0.007824319
977,0.011278128
978,-0.016533313
979,-0.0067248316
980,0.0043374063
981,0.018130293
982,-0.0059579946
983,-0.0024237402
984,0.0053238086
985,0.004605899
986,0.012112923
987,-0.016783182
988,0.0019716162
989,0.012905015
990,-0.0100002065
991,-0.003189565
992,-0.0038508272
993,0.007222732
994,-0.0009004949
995,0.0021621939
996,0.0037453033
997,0.0016398322
998,-0.010028197
999,-0.0079862755
1000,-0.002308833
1001,0.0044811796
1002,0.00051856705
1003,-0.008961423
1004,0.0048338855
1005,0.012902077
1006,-0.007619679
1007,0.0077948063
1008,0.0044978186
1009,0.006433528
1010,-0.0020902627
1011,0.006499038
1012,-0.007891602
1013,0.0014704878
1014,-0.003238234
1015,-0.016603606
1016,-0.0058854576
1017,-0.0042279754
1018,-0.0031395673
1019,0.0040242337
1020,-0.014419251
1021,0.009645916
1022,0.013134284
1023,2.2220995e-05
1024,-0.0022850968
1025,0.001056754
1026,-0.0029907366
1027,-0.002117365
1028,0.013279473
1029,0.007610579
1030,-0.009751276
1031,-0.0026072317
1032,-1.6674465e-05
1033,0.0010298911
1034,-0.0070238193
1035,0.009479116
1036,-0.012338396
1037,0.009317952
1038,0.006702106
1039,0.016181786
1040,-0.016018223
1041,-0.0007354163
1042,0.010654143
1043,-0.0066510006
1044,0.004302787
1045,-0.00053400197
1046,0.0019267959
1047,0.006639344
1048,-0.002810756
1049,0.0043526175
1050,0.013671261
1051,0.019973816
1052,-0.0045886794
1053,-0.004733592
1054,-0.000705719
1055,-0.0017701017
1056,-0.007997754
1057,0.004250637
1058,0.009804609
1059,-0.018285897
1060,-0.0032426687
1061,-0.007785723
1062,-0.005646343
1063,9.04801e-05
1064,-0.0011121283
1065,0.0027127631
1066,0.007075537
1067,-0.014181629
1068,-0.011435843
1069,0.016285239
1070,0.0059943143
1071,-0.009406132
1072,-0.009934344
1073,-0.003980174
1074,-0.0005476388
1075,0.0059353975
1076,0.0032432382
1077,-0.0010465375
1078,-0.0073224027
1079,-0.0072645196
1080,-0.013642795
1081,-0.003695537
1082,0.0040912307
1083,0.0012142636
1084,-0.009824366
1085,0.007291032
1086,0.0090255495
1087,0.006465367
1088,0.012043274
1089,0.014665478
1090,-0.008275474
1091,-0.0068942956
1092,-0.017898975
1093,0.002208896
1094,-0.014334317
1095,0.008161863
1096,0.002111275
1097,0.0001418061
1098,-0.00084751385
1099,0.0017498095
1100,-0.006220676
1101,-0.0135850515
1102,0.008228633
1103,-0.017570104
1104,-0.019642564
1105,0.002363926
1106,0.013786276
1107,-0.01314863
1108,-0.018859994
1109,-0.0044122124
1110,-0.0053935233
1111,-0.017233714
1112,0.00037895772
1113,0.0088774655
1114,0.0031020143
1115,0.0021140669
1116,-0.011995713
1117,0.0022247604
1118,0.007839865
1119,-0.002666159
1120,-0.0069261664
1121,-0.006072401
1122,-0.0068043554
1123,0.004418655
1124,0.015028617
1125,-0.0047069318
1126,0.008070328
1127,0.0013428258
1128,-0.018716283
1129,-0.009598256
1130,-0.01427351
1131,-0.0105229365
1132,-0.0065116747
1133,-0.012835298
1134,-0.008165549
1135,0.011374834
1136,0.012174463
1137,-0.0041727927
1138,-0.0018759693
1139,0.0013773493
1140,0.0104752565
1141,-0.0077419844
1142,0.01127559
1143,0.012271552
1144,-0.00747886
1145,0.00071575807
1146,0.004832054
1147,-0.0065857344
1148,0.009306757
1149,-0.016159194
1150,-0.00038202782
1151,0.0050696754
1152,-0.0040695285
1153,-0.009287073
1154,0.002472882
1155,-0.01978988
1156,0.012920515
1157,0.011685388
1158,0.0026393025
1159,0.015208473
1160,-0.0035895132
1161,-0.008376082
1162,0.0024157923
1163,-0.003755013
1164,0.003691105
1165,-1.8050527e-05
1166,0.0030151994
1167,-0.0022609376
1168,-0.0075353766
1169,-0.014014073
1170,-0.0075771175
1171,-0.00064620527
1172,-0.008040619
1173,-0.002135458
1174,-0.008304505
1175,-0.017407008
1176,0.0013681089
1177,-0.0064380444
1178,-0.0022742627
1179,0.0071003805
1180,-0.004699734
1181,0.013634483
1182,-0.00983983
1183,0.01922229
1184,0.010090538
1185,0.006602746
1186,-0.0031733052
1187,-6.633737e-05
1188,-0.000105456886
1189,-0.015173443
1190,-0.006376399
1191,0.011354703
1192,0.0003208801
1193,0.0113080125
1194,-0.013673124
1195,-0.0011073229
1196,0.003333396
1197,-0.00698195
1198,0.0075906473
1199,-0.0014899246
1200,-0.0032772464
1201,-0.004449891
1202,0.004242117
1203,-0.007732386
1204,-0.0033699742
1205,0.0019693142
1206,-0.009871708
1207,-0.012063253
1208,0.008196329
1209,0.0005764201
1210,0.013962371
1211,0.00340974
1212,-0.004967951
1213,-0.0027837115
1214,-0.0036445155
1215,0.010204035
1216,-0.010332364
1217,-0.01845721
1218,0.00869861
1219,-0.0008044076
1220,0.011566822
1221,0.0029347462
1222,-0.0029358272
1223,-0.006011927
1224,-0.0069451
1225,0.011477666
1226,0.0032948249
1227,0.0031107247
1228,-0.003909237
1229,-0.0053553325
1230,-0.0004478917
1231,-0.007831643
1232,0.012695748
1233,0.01582304
1234,-0.016322756
1235,-0.0056662112
1236,0.01259468
1237,-0.0096636815
1238,0.004833111
1239,0.0024767958
1240,-0.011259833
1241,0.009484918
1242,-0.0020022646
1243,-0.0075253686
1244,0.009286164
1245,0.0076369154
1246,0.00061304733
1247,0.0012879539
1248,-0.0031956218
1249,0.006812824
1250,-4.6324152e-05
1251,-0.01115762
1252,-0.0073926304
1253,0.0006206892
1254,0.006469557
1255,-0.006853104
1256,0.015067406
1257,0.01009089
1258,-0.009952741
1259,0.0031170456
1260,0.013707401
1261,0.015101993
1262,-0.0021169465
1263,0.0054184888
1264,-0.0058008293
1265,-0.017868116
1266,-0.016380237
1267,-0.0056237956
1268,-0.008286594
1269,-0.0145053165
1270,-0.006028859
1271,0.003724947
1272,-0.009259479
1273,0.0005806277
1274,-0.0073622195
1275,0.009850799
1276,0.006087976
1277,-0.0013073994
1278,-0.00038669512
1279,0.0059779733
1280,0.016875
1281,0.007794603
1282,-0.0024946146
1283,-0.00039555834
1284,0.0022324026
1285,0.019195002
1286,-0.0075584585
1287,0.013782025
1288,-0.0025631066
1289,0.00087783614
1290,-0.009933265
1291,-0.016507072
1292,5.356129e-05
1293,0.0013724499
1294,0.004788082
1295,-0.0053103166
1296,0.009652764
1297,0.010250544
1298,-0.0013156917
1299,-0.008834062
1300,-0.010564798
1301,-0.0031989238
1302,0.0015159781
1303,0.0123927845
1304,-0.009799255
1305,0.009307258
1306,0.010108671
1307,0.000439279
1308,0.008077018
1309,-0.009161481
1310,-0.006386408
1311,-0.01477815
1312,-0.0061836746
1313,-0.010110799
1314,-0.0003949162
1315,-0.006005925
1316,-4.1727784e-05
1317,0.0072374567
1318,0.012830453
1319,0.004040146
1320,0.005216512
1321,-0.0073015695
1322,0.0042662923
1323,-0.0058448594
1324,0.002114797
1325,0.01131562
1326,0.0016611993
1327,-0.007609132
1328,-0.0095577175
1329,0.001119121
1330,0.0050803022
1331,0.009946287
1332,0.018145725
1333,0.008243013
1334,-0.016591182
1335,-0.012915013
1336,0.019414345
1337,-0.0111513045
1338,0.012206796
1339,0.00933663
1340,-0.008949704
1341,0.008577
1342,0.0005883461
1343,-0.0049619954
1344,-0.004486942
1345,0.0018347369
1346,0.0014201425
1347,0.009913343
1348,0.00023653459
1349,-0.010864236
1350,-0.007928555
1351,-0.0024158203
1352,0.0069050575
1353,0.0051461966
1354,-0.006109059
1355,-0.0007836427
1356,0.01157406
1357,0.0011015944
1358,0.008117564
1359,0.0010930133
1360,0.012009362
1361,-0.010164173
1362,0.008248858
1363,0.008637835
1364,0.0176117
1365,0.0047478364
1366,0.0023771734
1367,-0.0016059043
1368,-0.0018512277
1369,-0.007008698
1370,0.012274932
1371,-0.0074508265
1372,0.012210839
1373,0.0045592277
1374,0.0018941367
1375,0.0049146456
1376,-0.0012851292
1377,0.0058774278
1378,-0.014639494
1379,0.0055545634
1380,-0.012634871
1381,-0.0013275809
1382,-0.0076155677
1383,-0.009680087
1384,-0.016106172
1385,-0.0019727375
1386,0.011837657
1387,-0.0016114642
1388,0.0017463346
1389,0.011090041
1390,-0.0072576096
1391,0.0024837274
1392,0.00036909114
1393,-0.01711401
1394,-0.009427735
1395,0.00010714508
1396,0.011888555
1397,-0.0064914827
1398,-0.0057564997
1399,0.00076740934
1400,0.0023872105
1401,-0.006668316
1402,-0.0128788175
1403,0.004454121
1404,0.005793593
1405,0.008751842
1406,-0.01284925
1407,0.0070893764
1408,-0.0037122725
1409,-0.009576526
1410,0.01205431
1411,0.013255965
1412,-0.004761907
1413,0.007202888
1414,-0.0043728477
1415,0.012159276
1416,0.008122747
1417,-0.0029290675
1418,0.00308293
1419,-0.00175215
1420,0.010678313
1421,-0.005627992
1422,0.010851186
1423,-0.018974772
1424,0.017779868
1425,-0.0026345428
1426,-0.01398784
1427,-0.0057111722
1428,0.013770438
1429,-0.004992047
1430,-0.0047383006
1431,-0.0040567257
1432,-0.008497727
1433,0.018804887
1434,-0.002606136
1435,-0.005103583
1436,0.0069363946
1437,0.015388232
1438,0.005452224
1439,-0.004058202
1440,0.0043829316
1441,-0.0034808011
1442,0.012568165
1443,-0.01191822
1444,0.0102068465
1445,-0.011299858
1446,-0.0058770287
1447,-0.0064340485
1448,-0.0129463915
1449,0.016963478
1450,-0.0070512816
1451,-0.0025646773
1452,-0.016133675
1453,0.008090358
1454,-0.0062376717
1455,0.006116567
1456,-0.008374874
1457,-0.0003100764
1458,0.0022179547
1459,0.009954939
1460,-0.01679085
1461,0.0038392416
1462,-0.019636923
1463,0.006154983
1464,-0.00046352058
1465,0.0009927469
1466,-0.0055297553
1467,-0.0021647504
1468,0.005447752
1469,-0.00907057
1470,-0.010330938
1471,0.016320428
1472,0.003594067
1473,-0.012540781
1474,0.0033914929
1475,-0.0020367776
1476,0.0016777937
1477,0.007023843
1478,0.008419334
1479,0.006461895
1480,0.009397453
1481,-0.009173643
1482,0.007962384
1483,0.0003660958
1484,0.0071387123
1485,-0.0036725262
1486,0.0075206165
1487,0.0052501867
1488,0.0060808966
1489,0.004512475
1490,0.012106776
1491,0.008712836
1492,-0.004317123
1493,0.0035448936
1494,-0.00331805
1495,0.0026273413
1496,0.0031023705
1497,0.0029968212
1498,-0.00014420092
1499,0.0043110065
1500,0.00537794
1501,0.00082792866
1502,0.0029743824
1503,0.018644422
1504,0.007358016
1505,-0.0070170444
1506,-0.013035017
